,name (zolpidem),similarity (zolpidem),name (eszopiclone),similarity (eszopiclone),name (zaleplon),similarity (zaleplon),name (trazodone),similarity (trazodone),name (amitriptyline),similarity (amitriptyline),name (mirtazapine),similarity (mirtazapine),name (doxepin),similarity (doxepin),name (lorazepam),similarity (lorazepam),name (clonazepam),similarity (clonazepam),name (temazepam),similarity (temazepam),name (triazolam),similarity (triazolam),name (melatonin),similarity (melatonin),name (atorvastatin),similarity (atorvastatin)
272,citalopram_Celexa,0.5294327735900879,cinacalcet,0.6345439553260803,alfuzosin,0.6453054547309875,PDE5_inhibitor,0.5805291533470154,analgesic_medications,0.6045010089874268,PegIntron,0.6473449468612671,antimuscarinic,0.6068181395530701,prevacid,0.43630218505859375,Paroxetine,0.5440791249275208,ibuprofen_tablets,0.5194978713989258,butorphanol,0.6270447373390198,luteinizing_hormone,0.5011208057403564,N_acetylcysteine,0.5673450231552124
273,Nuvigil,0.5292809009552002,TYZEKA,0.6344958543777466,Frova_®,0.6452840566635132,Luvox_CR,0.5804856419563293,Allopurinol,0.6044678688049316,pharmacokinetic_interactions,0.6472481489181519,agomelatine,0.606680691242218,doxazosin,0.43625831604003906,2mg,0.5435647368431091,counter_antihistamine,0.5194389224052429,morphine_sulphate,0.626953125,cortisol_concentrations,0.5009815692901611,LDL_lowering,0.5672874450683594
274,anticoagulant_warfarin,0.5292633175849915,diabetic_neuropathic_pain,0.6343587636947632,SSRI_selective_serotonin,0.6452416181564331,Hydrochloride,0.5801419615745544,Spironolactone,0.6043471097946167,isosorbide_dinitrate,0.6471222043037415,alfuzosin,0.6066209673881531,Viagra_###mg,0.4362257122993469,Metadate,0.5435007214546204,Tussionex,0.519202470779419,ziconotide,0.6268913149833679,Circadian_rhythm,0.5009111166000366,bendamustine,0.5669996738433838
275,Carvedilol,0.5292436480522156,clopidogrel_Plavix,0.6343363523483276,Tenormin,0.645142674446106,Proquin_XR,0.5801191329956055,acid_suppressing,0.6042702198028564,anticoagulant_warfarin,0.6470921039581299,naproxen_Aleve,0.6065934896469116,Zenegra,0.43589478731155396,fluoxetine_Prozac,0.5434936285018921,phenergan,0.5191085338592529,inotropes,0.626665472984314,uterine_contractions,0.5009036064147949,Losartan,0.5669835805892944
276,long_acting_bronchodilator,0.5292348265647888,sitagliptin,0.6341613531112671,Uroxatral,0.6450023651123047,Soriatane,0.5801020264625549,NovoLog_®_Mix,0.6042492985725403,denileukin_diftitox,0.6470077037811279,dexmedetomidine,0.6065316200256348,indometacin,0.4358727037906647,Selegiline,0.5434411764144897,Benzedrine,0.5189990997314453,somnolence_dizziness,0.626665472984314,beta_adrenergic_receptors,0.5007966756820679,Tocilizumab,0.5669365525245667
277,tolvaptan,0.5291830897331238,ARIXTRA,0.6339564919471741,inhaled_corticosteroids_ICS,0.6449817419052124,OPANA_ER,0.5800302028656006,AZILECT,0.604214072227478,sulphonylureas,0.6469636559486389,ibuprofen_Advil,0.6064890027046204,Vicoden,0.4358169734477997,sympathomimetic_amines,0.5432890057563782,bupropion_Wellbutrin,0.5187047719955444,common_painkiller_acetaminophen,0.6266207695007324,Histamine,0.5007371306419373,fluticasone_salmeterol,0.5668901205062866
278,desmopressin,0.5290349721908569,olanzapine_LAI,0.63381028175354,anxiolytic,0.6447899341583252,Accolate,0.5799826383590698,bisoprolol,0.6041887998580933,imipenem,0.6469013690948486,pioglitazone_HCl,0.6064643859863281,reductil,0.4356413185596466,Temazepam,0.5427613854408264,Percocet_Oxycontin_Vicodin,0.5185534358024597,neuroleptic_malignant_syndrome,0.6265144348144531,flavonoids,0.5007244348526001,sulphonylurea,0.56685870885849
279,skeletal_muscle_relaxant,0.528883159160614,GAMMAGARD_LIQUID,0.6337941884994507,isosorbide_dinitrate,0.6446497440338135,Symbyax,0.5798509120941162,XYZAL,0.6041536927223206,cetirizine,0.6467978954315186,quinine_sulfate,0.6064308881759644,phentermine_pill,0.4355319142341614,hydrocortisone,0.5426245331764221,anti_depressant_medications,0.5183428525924683,opioid_antagonist,0.6262654662132263,antioxidant_compounds,0.5006539225578308,NSAID,0.5667579174041748
280,ziconotide,0.5288494229316711,AZILECT_®,0.6334974765777588,tablets_USP,0.6445865631103516,serotonin_reuptake_inhibitors,0.579759955406189,angiotensin_converting_enzyme_inhibitor,0.6041470766067505,omeprazole_Prilosec,0.6466711163520813,famotidine,0.606394350528717,prescription_medication,0.43541187047958374,demerol,0.5425089001655579,ecstasy_MDMA,0.5183258056640625,vecuronium,0.6260583996772766,L_arginine,0.5006510615348816,Welchol,0.5667471885681152
281,Lamictal_XR,0.5288213491439819,RAPAFLO,0.6333370208740234,Emend,0.6445853114128113,Oleptro,0.5797582864761353,methylphenidate_Ritalin,0.6040706038475037,gabapentin_Neurontin,0.6463407874107361,EMBEDA_™,0.6062027215957642,comparison_cialis_cialis,0.43536657094955444,Topomax,0.5425012111663818,loperamide,0.5182056427001953,buccal_tablet,0.6260115504264832,dopamine_chemical,0.5004801750183105,oxcarbazepine,0.5664976835250854
282,typical_antipsychotics,0.528769850730896,timolol,0.6332804560661316,cefdinir,0.6445730924606323,entacapone,0.5797206163406372,Pfizer_Zoloft,0.6040195822715759,Tofranil,0.6462692022323608,Anidulafungin,0.6061834692955017,bangkok,0.43522319197654724,Methadone_pills,0.542497992515564,oxcarbazepine,0.5181300640106201,DDAVP,0.6259437799453735,stimulant_medications,0.5004466772079468,H2_blockers,0.5663958191871643
283,dopamine_agonist,0.5287212133407593,Detrol_LA,0.6332024335861206,cidofovir,0.6444311141967773,montelukast,0.5796871185302734,gabapentin,0.6040176749229431,Zolinza,0.6459757089614868,TNF_Tumor_Necrosis_Factor,0.6061549186706543,primidone,0.4351288080215454,counter_antihistamine,0.5424187779426575,prescribed_Ambien,0.517734169960022,Coadministration,0.6258553266525269,carnosine,0.5004426836967468,ezetimibe_Zetia,0.5663799047470093
284,Simvastatin,0.5286718606948853,RoACTEMRA,0.6331541538238525,Dual_Opioid,0.6443815231323242,leukotriene_receptor_antagonists,0.5796698927879333,nonstimulant,0.6040008664131165,proton_pump_inhibitor_PPI,0.6457980871200562,diabetic_neuropathic_pain,0.6060917377471924,Cheap_tramadol,0.4350048899650574,Halcion,0.5418598055839539,valium,0.5173891186714172,muscle_relaxant_Soma,0.6257822513580322,flecainide,0.5004167556762695,Perforomist_Inhalation_Solution,0.5662459135055542
285,tiotropium,0.528663694858551,antihypertensive_therapy,0.6330509185791016,uric_acid_lowering,0.6443665623664856,##mg_dose,0.5795952677726746,Nifedipine,0.6038863658905029,octreotide_acetate,0.6457347869873047,NMDA_receptor_antagonists,0.605932891368866,cymbalta,0.4345909655094147,Vicodin_Valium,0.5418539047241211,unlawfully_prescribing,0.5169785022735596,##mg_tablet,0.6256860494613647,pigment_melanin,0.4999535381793976,ONGLYZA,0.566185712814331
286,Promethazine,0.5286273956298828,Prograf_®,0.6330317854881287,fluoxetine_Prozac,0.6443135142326355,primary_hypercholesterolemia,0.579593300819397,desmopressin,0.6037873029708862,dipyridamole,0.645440936088562,PREZISTA_r,0.605910062789917,phenergan,0.43453171849250793,Benzodiazepines,0.5418460369110107,painkiller_morphine,0.5168547630310059,antimuscarinic,0.6256074905395508,thyroxine_T4,0.49987757205963135,lopinavir,0.5660632848739624
287,Dextromethorphan,0.5285453796386719,levocetirizine,0.6329381465911865,topical_steroid,0.6442466974258423,oral_anticoagulant,0.5794121026992798,Topomax,0.603726863861084,tamsulosin,0.6453609466552734,voriconazole,0.6056497693061829,Zoloft_Paxil,0.43443819880485535,doxylamine,0.5414656400680542,Buspar,0.516834020614624,serotonin_norepinephrine_reuptake_inhibitor,0.6256012320518494,thiamine,0.4998006224632263,KAPIDEX,0.566062331199646
288,rabeprazole,0.5284179449081421,BoNTA,0.6329096555709839,antidepressants_fluoxetine,0.6442179679870605,JANUVIA,0.5793347358703613,Wyeth_Effexor,0.6036676168441772,XEOMIN,0.6453359127044678,acarbose,0.6056470274925232,de####ab##_Buy,0.4343458116054535,proton_pump_inhibitor_PPI,0.5411012768745422,psychoactive_drugs,0.5166274309158325,Tricyclic_antidepressants,0.6255770921707153,B_vitamin_folate,0.4997776448726654,antiepileptic_drugs,0.566016435623169
289,topiramate,0.5282498598098755,budesonide,0.6328629851341248,lamivudine_zidovudine,0.6441978812217712,###mg_tablets,0.5793251991271973,angiotensin_converting_enzyme_ACE,0.6035134792327881,angiotensin_receptor_blocker_ARB,0.645264744758606,tenofovir_Viread,0.6055492758750916,ranitidine,0.4340607523918152,controlled_substance_hydrocodone,0.5410581827163696,depressants,0.5163103342056274,proton_pump_inhibitor_PPI,0.6250205636024475,carbohydrate_metabolism,0.49963489174842834,plus_ribavirin,0.5659806728363037
290,Wellbutrin,0.5282274484634399,epoetin_alfa,0.6325720548629761,TRELSTAR_R,0.6441712379455566,paroxetine_hydrochloride,0.5792137384414673,steroid_inhalers,0.6034087538719177,HMG_CoA_reductase_inhibitors,0.6451974511146545,MULTAQ,0.6054785847663879,australia_cialis_soft,0.4339250326156616,Famotidine,0.5410050749778748,Valproate,0.5163028240203857,sedative_hypnotics,0.6249351501464844,catecholamine,0.4996100068092346,esomeprazole_Nexium,0.5659388303756714
291,triptan,0.5281932950019836,Tarceva_TM,0.6325639486312866,Inhalation_Aerosol,0.6440519690513611,metformin_hydrochloride_extended,0.5790932774543762,antimuscarinic,0.6031908988952637,KAPIDEX,0.6450839042663574,adenosine_injection,0.6054399013519287,Buy_viagra,0.4339003562927246,antiseizure_medication,0.5409148335456848,miligram,0.515904426574707,dihydrochloride,0.624923050403595,naturally_occurring_compounds,0.4993741512298584,clodronate,0.565893292427063
292,Plendil,0.5280674695968628,interferon_beta_1b,0.6325589418411255,CYT###_QbG##,0.6440362930297852,cimetidine,0.5790623426437378,tamsulosin,0.6030634045600891,PREZISTA_r,0.6449605226516724,sublingual_formulation,0.605370044708252,citalopram,0.43375980854034424,propafenone,0.5408449769020081,painkillers_oxycodone,0.5154372453689575,Acular,0.6247032284736633,omega_3s,0.49922454357147217,EMEND,0.5657428503036499
293,paricalcitol,0.5279284715652466,Imovane,0.6323420405387878,Losartan_Potassium,0.643913984298706,loxapine,0.5790618658065796,Ropinirole,0.60291987657547,sildenafil_Viagra,0.6449170112609863,ULTRAM_ER,0.6052981615066528,available_philippines_uk,0.4335725009441376,Escitalopram,0.5408133864402771,Bupropion,0.5154240131378174,Formoterol,0.6246927380561829,zinc_lozenges,0.4990804195404053,Femara,0.5657401084899902
294,generic_sildenafil,0.5278399586677551,Clonicel,0.6321990489959717,Esomeprazole,0.6439080238342285,Dabigatran_etexilate,0.5787435173988342,tricyclic_antidepressants_TCAs,0.6028587818145752,endothelin_receptor_antagonists,0.6447266936302185,Neupro_R,0.6052969694137573,barato,0.43348604440689087,Zoloft_sertraline,0.5407896637916565,lysergic_acid_diethylamide_LSD,0.5154010057449341,tinidazole,0.6246793866157532,flavonol,0.49896976351737976,thrombotic_events,0.565606951713562
295,antidepressant,0.5277256965637207,rabeprazole,0.632162868976593,MAO_inhibitor,0.6438161134719849,Fanapt,0.5787227153778076,topical_steroid,0.6028209924697876,Gabapentin,0.6447026133537292,Sporanox,0.6052677631378174,prescription_tramadol,0.43348419666290283,Tagamet,0.5407298803329468,nonstimulant,0.515217125415802,Guaifenesin,0.6246743202209473,dextromethorphan,0.498948872089386,cinacalcet,0.565427839756012
296,Epivir,0.5277196168899536,primary_hypercholesterolemia,0.6321057677268982,doxepin,0.643813967704773,biphasic_insulin_aspart,0.5785230398178101,Mitoxantrone,0.6028018593788147,Tricyclic_antidepressants,0.6446474194526672,LATUDA,0.6052128076553345,oxycontin,0.43344706296920776,Quetiapine,0.5406664609909058,Dehydroepiandrosterone,0.515120804309845,Methylprednisolone,0.6243873834609985,multivitamin_supplement,0.49883025884628296,hydrochlorothiazide,0.5650708079338074
297,tricyclics,0.5276381969451904,Neurodex,0.6318790912628174,proton_pump_inhibitor_PPI,0.643782377243042,gabapentin_Neurontin,0.5784784555435181,Latuda,0.6027444005012512,thiazide_diuretic,0.6446323394775391,Oral_Solution,0.6050742864608765,muscle_relaxer,0.4333830773830414,Cheap_Generic,0.5402147769927979,acetaminophen_paracetamol,0.5150753259658813,Methylnaltrexone,0.6243820190429688,sirtuin,0.4987621307373047,Aceon,0.5650608539581299
298,acetylcholinesterase_inhibitor,0.5275050401687622,EDARBI,0.6318120360374451,amifostine,0.6437502503395081,desvenlafaxine,0.5784215331077576,anticholinergic,0.602639377117157,Fluticasone,0.6446272134780884,icatibant,0.6050268411636353,sedative_Propofol,0.4332379102706909,Theophylline,0.5401524305343628,anxiolytic,0.5149160027503967,Navelbine_®,0.6243300437927246,Nicotinamide,0.4986878037452698,antihypertensive_agents,0.5648319721221924
299,Dabigatran_etexilate,0.5273938179016113,acute_mania,0.631758451461792,Bicalutamide,0.6436623930931091,selegiline,0.5783054828643799,budesonide_formoterol,0.6026288866996765,fenofibric_acid,0.6445848345756531,thioridazine,0.6049532890319824,tramadol_tramadol,0.43301278352737427,acetominophen,0.5400763750076294,nasal_decongestant,0.5149087905883789,Disulfiram,0.624113917350769,phenylethylamine,0.49867263436317444,Salmeterol,0.5646246671676636
300,chlordiazepoxide,0.5273387432098389,SEROQUEL_XR,0.6316591501235962,DDAVP,0.643623411655426,Aplenzin,0.578152596950531,3mg,0.6020330190658569,Vimpat_®,0.6445837020874023,Ritalin_methylphenidate,0.6049503087997437,monoamine_oxidase_inhibitors,0.4329601526260376,generic_sildenafil,0.5397847890853882,improperly_prescribing,0.5148746371269226,norethindrone,0.6237716674804688,beta_endorphins,0.49856242537498474,APTIVUS_r,0.5644751787185669
301,Rotigotine,0.527327835559845,PEG_INTRON,0.6315538883209229,etanercept_Enbrel,0.6434721946716309,Trazodone,0.5780594348907471,Selective_serotonin_reuptake_inhibitors,0.6019816398620605,eplerenone,0.6445565223693848,RLAI,0.6048354506492615,viagra_canada,0.4328724145889282,Dilantin,0.5392462015151978,prescribed_anti_depressant,0.5146552324295044,ACTOplus_met_XR,0.6237317323684692,adiponectin,0.4984450936317444,Candesartan,0.5643876791000366
302,piperazines,0.527237057685852,MNTX,0.631450891494751,CONCERTA,0.6434665322303772,INTUNIV,0.5779498815536499,antiepileptic_drugs_AEDs,0.6018785238265991,Pemetrexed,0.6444131731987,gabapentin_enacarbil,0.604813814163208,muscle_relaxant_Soma,0.4328268766403198,gabapentin_Neurontin,0.5391323566436768,Unisom,0.5145392417907715,antianxiety_drug,0.6235026121139526,inorganic_nitrate,0.4982640743255615,long_acting_bronchodilator,0.5640600919723511
303,iloprost,0.5269755125045776,Androxal_TM,0.6314206123352051,tenofovir_emtricitabine,0.6433942317962646,Intelence,0.5776749849319458,Flexeril,0.6017956137657166,hepatotoxicity,0.6443414688110352,H2_receptor_antagonists,0.6048004627227783,seroquel,0.4327167272567749,mg_capsules,0.5391097068786621,MDMA_commonly,0.5144307613372803,oxycodone_methadone,0.6230803728103638,BDNF,0.49815505743026733,nateglinide,0.5640504360198975
304,doxylamine,0.526638925075531,Jevtana,0.6313709020614624,venlafaxine,0.6431530714035034,beta2_agonist,0.5776263475418091,anticonvulsant,0.6015369296073914,serotonin_norepinephrine_reuptake_inhibitors,0.6443015336990356,Release_Tablets,0.6047572493553162,generic_Viagra_Cialis,0.43241965770721436,morphine_tablets,0.538859486579895,laudanum,0.5144121646881104,intravenously_administered,0.6230357885360718,Sinemet,0.49813413619995117,COREG,0.563991904258728
305,SEROQUEL_R,0.526577889919281,idraparinux,0.6312259435653687,coadministration,0.6431306004524231,pramipexole,0.5775851011276245,LYSTEDA,0.6015120148658752,apomorphine,0.6442358493804932,tolterodine,0.6046665906906128,Levoxyl,0.432292640209198,Roxycodone,0.538815975189209,gamma_hydroxybutyrate_GHB,0.5142667293548584,Valium_Vicodin,0.6230053901672363,ubiquinol,0.4981176257133484,PegIntron,0.5638362765312195
306,sodium_valproate,0.5264819264411926,tricyclic_antidepressant,0.6311349868774414,Gonal_f_R,0.6430330872535706,Laquinimod,0.5774539709091187,Acetaminophen_Tylenol,0.6014488935470581,adenosine_injection,0.6442152857780457,tablets_USP,0.6046539545059204,Cephalexin,0.4322272837162018,mg_tablets,0.5386573076248169,##mg_###mg,0.513759970664978,Gel_repository_corticotropin_injection,0.6229888200759888,pine_bark_extract,0.4980560541152954,hydrochlorothiazide_HCTZ,0.563789427280426
307,fampridine,0.5263826847076416,carvedilol,0.6310737133026123,antiemetic,0.6430197954177856,TOPROL_XL,0.5773919820785522,Diazepam,0.6014314889907837,anxiolytics,0.6441855430603027,orally_disintegrating_tablets,0.6046334505081177,Rivotril,0.43211501836776733,prescription_muscle_relaxant,0.5386096239089966,prescription_painkiller_hydrocodone,0.5135425329208374,Vardenafil,0.6229873299598694,TSLP,0.497835636138916,thiazide_diuretics,0.5637719035148621
308,Neurontin_gabapentin,0.5263741612434387,adipiplon,0.6306521892547607,acarbose,0.6430164575576782,Relpax,0.5772596001625061,azathioprine,0.6013375520706177,agomelatine,0.6441541910171509,Ditropan_XL,0.6046082973480225,medication,0.43210479617118835,Oxycodone_Hydrochloride,0.5385986566543579,drug_succinylcholine,0.5134552717208862,constipation_nausea,0.622769832611084,insulin_sensitizing,0.4977421760559082,anti_TNF,0.5635566711425781
309,cephalexin,0.5263708829879761,Toviaz,0.6306241750717163,INVEGA_R,0.6429743766784668,bromocriptine,0.5772407054901123,Zolpidem,0.6012882590293884,trospium,0.6441218852996826,Remicade_infliximab,0.604533314704895,doxepin,0.43203797936439514,Trazodone,0.537805438041687,Prednisolone,0.5134473443031311,long_acting_bronchodilator,0.6227502226829529,androgens,0.49766308069229126,atypical_antipsychotic,0.5635040998458862
310,AMBIEN_CR,0.5263642072677612,AZOR,0.6305719017982483,risperidone_Risperdal,0.6429580450057983,INVEGA_®,0.5769866704940796,N_acetylcysteine,0.6012880206108093,gabapentin,0.6436966061592102,Dasatinib,0.6045042276382446,5mg,0.43145066499710083,milligram_tablets,0.5374947786331177,nitrazepam,0.5133283138275146,abacavir_lamivudine,0.6226881742477417,polyphenol_compounds,0.49765580892562866,timolol,0.5632644891738892
311,Vardenafil,0.5263506770133972,tiagabine,0.6305293440818787,NanoEmulsion,0.6429256200790405,EDARBI,0.5768492221832275,Butalbital,0.6012208461761475,##mg_dose,0.6434638500213623,Serdolect_®,0.604383111000061,uk_cialis,0.43144428730010986,Nurofen_Plus,0.5374231934547424,monoamine,0.5133171677589417,XYZAL_R,0.6226106882095337,cortisol_secretion,0.4976465404033661,methotrexate,0.5632127523422241
312,Darunavir,0.5263437628746033,adalimumab,0.6305123567581177,Dasatinib,0.6428757905960083,famotidine,0.5766292810440063,pioglitazone_Actos,0.6011295914649963,zonisamide,0.6433901786804199,levalbuterol,0.6043645143508911,Valium_Valium,0.4312814176082611,prescription_antihistamine,0.5373096466064453,painkiller_methadone,0.5132901072502136,acetominophen,0.622560441493988,antioxidant_nutrients,0.4976262152194977,heparins,0.5632097125053406
313,antiepileptic,0.5262662768363953,Sitagliptin,0.6305099725723267,transdermal_fentanyl,0.6424955129623413,clonidine_hydrochloride,0.5765062570571899,mometasone,0.6009572744369507,RLAI,0.6428871154785156,Nifedipine,0.604174017906189,Propecia_Online,0.43093785643577576,hydromorphone,0.5372096300125122,Carisoprodol,0.5132167339324951,KETEK,0.6223984956741333,Ginkgo_Biloba,0.49760109186172485,ivabradine,0.5632070302963257
314,opioid,0.5262417793273926,interferon_alfa_2b,0.6304715871810913,Vfend,0.6424493193626404,Exelon_rivastigmine,0.576457679271698,flutamide,0.6007893085479736,FROVA,0.6428680419921875,NUCYNTA_®,0.6041393280029297,propofol,0.43056052923202515,addictive_painkiller,0.5371779203414917,desmopressin,0.5131820440292358,PDE5_inhibitor,0.6223392486572266,neurosteroids,0.4974890649318695,NEXIUM,0.563146710395813
315,conventional_antipsychotics,0.5262056589126587,LIVALO,0.630443811416626,beta_interferons,0.642342209815979,acitretin,0.5759848356246948,narcotic_analgesic,0.6006207466125488,strontium_ranelate,0.6428112983703613,Zaditor,0.6040693521499634,Yohimbine,0.43047207593917847,paroxetine_hydrochloride,0.5371357798576355,Dalmane,0.5129152536392212,Mycophenolate_Mofetil,0.6222851276397705,glutamine,0.4973844289779663,active_comparator,0.563140332698822
316,fluticasone,0.5259130001068115,bifeprunox,0.6304221153259277,interferon_beta_1b,0.6422622203826904,Risperdal_risperidone,0.5759176015853882,ibuprofen_Advil_Motrin,0.6005475521087646,Eszopiclone,0.6427245140075684,gabapentin,0.6039368510246277,Lidocaine,0.4302788972854614,Venlafaxine,0.5370959639549255,painkilling_medication,0.51289302110672,Seroquel_quetiapine,0.6221766471862793,circadian_rhythm_sleep,0.4972686171531677,imipenem,0.5627152919769287
317,duloxetine,0.5259087681770325,trandolapril,0.6303898096084595,PRISTIQ,0.6421804428100586,APRISO,0.5758873820304871,levalbuterol,0.6004785299301147,desvenlafaxine,0.642702043056488,primidone,0.6039023399353027,##mg_###mg,0.4300675094127655,Prednisone,0.5370384454727173,omeprazole_Prilosec,0.5128577947616577,hepatotoxic,0.6219699382781982,eNOS,0.4972323179244995,ritonavir_boosted,0.5625718832015991
318,daytime_alertness,0.5259050130844116,subcutaneously_administered,0.6303002834320068,dosing_frequency,0.6421254873275757,Azilect,0.5758776664733887,triptan,0.600459098815918,Peg_IFN,0.642590343952179,bexarotene,0.6038670539855957,butalbital,0.43006330728530884,sedative_hypnotics,0.5368770360946655,dexmedetomidine,0.5127331018447876,analgesic_effects,0.621964693069458,circadian_cycles,0.497088760137558,insulin_glargine,0.5625408887863159
319,sugammadex,0.5258944034576416,PD_LID,0.6302146911621094,primidone,0.6421208381652832,5mg,0.5758697986602783,fluticasone_salmeterol,0.6003068089485168,BoNTA,0.6424844264984131,rituximab_Rituxan,0.6035646200180054,Bactrim,0.4300413727760315,naproxen_Aleve,0.5368480682373047,ibuprofen_acetaminophen,0.5127081871032715,antiseizure_drug,0.6218876838684082,quercetin,0.49704650044441223,LPV_r,0.5625379681587219
320,2mg,0.5258762836456299,lispro,0.6301465034484863,fentanyl_citrate,0.6421035528182983,Gabapentin,0.5758606195449829,ursodeoxycholic_acid,0.6002833247184753,clozapine,0.6422984004020691,zolpidem,0.603514552116394,milligram_capsules,0.42980149388313293,painkillers_OxyContin,0.536838173866272,Zaleplon,0.5126265287399292,Detrol_LA,0.6217491626739502,neuro_protective,0.49696654081344604,desvenlafaxine_succinate,0.5624234676361084
321,nabilone,0.5258180499076843,Natalizumab,0.6299831867218018,Miacalcin,0.6420984268188477,atomoxetine,0.5758328437805176,Librium,0.5999537110328674,###mg_dose,0.6420340538024902,rizatriptan,0.6034999489784241,Viagra_Soft,0.4296228885650635,zolmitriptan,0.5365961194038391,hydrocortisone,0.512442946434021,efalizumab,0.6217373609542847,glutamate_signaling,0.4968121349811554,dyslipidaemia,0.5624229907989502
322,phenelzine,0.5255279541015625,citalopram_Celexa,0.6299455165863037,Pegasys_peginterferon_alfa_2a,0.6420379877090454,balsalazide_tablet,0.5757884383201599,Aripiprazole,0.5999295711517334,icatibant,0.6419638395309448,ketoconazole,0.6034799218177795,Without_Prescription,0.429592490196228,ULTRAM_ER,0.5361722707748413,Vicodin_painkiller,0.5121766924858093,Erythromycin,0.6215697526931763,PDE5A,0.4967808723449707,LIALDA,0.5623717904090881
323,FLEXERIL,0.5255221128463745,long_acting_bronchodilator,0.6297527551651001,Levetiracetam,0.6420130729675293,Linagliptin,0.575695276260376,selective_serotonin_reuptake_inhibitor,0.5998182892799377,Detrol_LA,0.6419384479522705,Vardenafil,0.6034669876098633,flexeril,0.4293014705181122,Bactrim,0.5359657406806946,nasal_decongestants,0.512094259262085,Tylenol_acetaminophen,0.6215491890907288,oncomodulin,0.4965347647666931,bevacizumab,0.5623445510864258
324,donepezil_Aricept,0.5254382491111755,LEXIVA_r,0.629588782787323,topical_ophthalmic,0.6420038938522339,formoterol_fumarate,0.5756558179855347,FLEXERIL,0.5998018980026245,beta_interferons,0.6418951153755188,NIASPAN,0.603452205657959,cheap_Accutane,0.4292774200439453,Miacalcin,0.5357977151870728,flumazenil,0.5117855668067932,##mg_capsules,0.6215047836303711,vitamin_B3,0.49642208218574524,eszopiclone,0.5623323917388916
325,Lansoprazole,0.5253586769104004,rilonacept,0.6294786334037781,Maxalt,0.6419838666915894,oral_transmucosal,0.5754197835922241,Theophylline,0.5997693538665771,GSK#######,0.641685426235199,Symbyax,0.6034125089645386,Buy_Tramadol,0.42926591634750366,citalopram,0.5355174541473389,anti_depressant_pills,0.5116463899612427,prescription_laxative,0.6213436722755432,vitamin_B5,0.496354877948761,bicalutamide,0.5622915625572205
326,Requip_XL,0.5252898931503296,risedronate_sodium_tablets,0.6293987035751343,Kepivance,0.641974687576294,Revatio,0.5754140019416809,Pramipexole,0.5997647047042847,PEG_INTRON,0.641595184803009,Escitalopram,0.6033945083618164,lunesta,0.4291272759437561,8mg,0.5354029536247253,##mg_tablets,0.5116068124771118,Desmopressin,0.6213384866714478,serum_calcium,0.49617406725883484,raloxifene_Evista,0.5620323419570923
327,propoxyphene,0.5250853896141052,LY#######,0.6292089223861694,Buspirone,0.6419392824172974,Imipramine,0.5753135681152344,reboxetine,0.5996711850166321,infliximab_Remicade,0.6415777206420898,gabapentin_Neurontin,0.6032329201698303,##.#mg,0.4291238784790039,Valproate,0.535186231136322,phenytoin,0.5115941762924194,Amitriptyline,0.6212883591651917,ubiquinone,0.49617284536361694,Sitagliptin,0.5619941353797913
328,prescription_antihistamine,0.524933397769928,latanoprost,0.6290377378463745,XYZAL_R,0.6418805718421936,rufinamide,0.5751216411590576,fluticasone_propionate,0.5995758175849915,nonsteroidal,0.6415442228317261,salmeterol_inhalation_powder,0.6032186150550842,prilosec,0.4291127324104309,diphenhydramine,0.5350760817527771,morphine_oxycodone,0.5115363597869873,ranitidine,0.621029257774353,fluoxetine_Prozac,0.49601617455482483,angiotensin_converting_enzyme_inhibitor,0.5619887113571167
329,tocilizumab,0.524899959564209,atomoxetine,0.6290093660354614,trandolapril,0.6418522000312805,NUVIGIL,0.5749251842498779,pioglitazone_HCl,0.5995251536369324,tibolone,0.6414463520050049,Zelapar,0.6031043529510498,naprosyn,0.4290134906768799,Percocets,0.5349053144454956,painkiller_acetaminophen,0.5115271210670471,SUBOXONE,0.6210224032402039,catechins,0.49593234062194824,rituximab,0.5619113445281982
330,anti_depressant,0.5248066186904907,alfuzosin,0.6288297176361084,guanfacine_extended_release,0.6418340802192688,ziprasidone,0.5747365951538086,β_blockers,0.5995033979415894,Eraxis,0.6414422988891602,Intuniv,0.6030610203742981,Barbiturates,0.4289364218711853,mirtazapine,0.5348708033561707,disulfiram,0.5114943981170654,Exelon_rivastigmine,0.6210092306137085,triiodothyronine_T3,0.4956534504890442,metoprolol_succinate,0.5617353916168213
331,anticonvulsant_drugs,0.5246972441673279,PREZISTA_r,0.6288074254989624,ORENCIA_®,0.641801118850708,Metadate,0.5747172832489014,INVEGA_®,0.5994645357131958,aprepitant,0.6414223313331604,Sertraline,0.6030359268188477,barbituates,0.42892709374427795,unlawfully_prescribing,0.5348135232925415,antidiarrheal,0.5114184021949768,Suppositories,0.6209640502929688,secretion,0.49541521072387695,zidovudine_lamivudine,0.5617272853851318
332,anticholinergic_drugs,0.5245645642280579,ROZEREM,0.6286735534667969,Desmopressin,0.6417381763458252,selective_serotonin,0.5745764374732971,divalproex,0.5993800163269043,Anafranil,0.6414077281951904,Dapagliflozin,0.6030265092849731,prescribed_Ambien,0.4289042353630066,###mg_###mg,0.534359335899353,Butalbital,0.5113717317581177,Abilify_aripiprazole,0.6209072470664978,desmopressin,0.49513059854507446,montelukast,0.5617245435714722
